county_fips,czone,CountyName,NameoflargestplaceinCommuti,state
40107,30403,Okfuskee County,"Okmulgee city, OK",OK
40059,30501,Harper County,"Woodward city, OK",OK
40045,30501,Ellis County,"Woodward city, OK",OK
40153,30501,Woodward County,"Woodward city, OK",OK
40053,30502,Grant County,"Enid city, OK",OK
40151,30502,Woods County,"Enid city, OK",OK
40003,30502,Alfalfa County,"Enid city, OK",OK
40093,30502,Major County,"Enid city, OK",OK
40011,30502,Blaine County,"Enid city, OK",OK
40047,30502,Garfield County,"Enid city, OK",OK
40043,30502,Dewey County,"Enid city, OK",OK
35013,30601,Dona Ana County,"El Paso city, TX",TX
48229,30601,Hudspeth County,"El Paso city, TX",TX
48141,30601,El Paso County,"El Paso city, TX",TX
35027,30602,Lincoln County,"Alamogordo city, NM",NM
35035,30602,Otero County,"Alamogordo city, NM",NM
35051,30603,Sierra County,"Truth or Consequences city, NM",NM
35029,30604,Luna County,"Deming city, NM",NM
35023,30604,Hidalgo County,"Deming city, NM",NM
35017,30604,Grant County,"Deming city, NM",NM
48109,30605,Culberson County,"Van Horn town, TX",TX
35015,30701,Eddy County,"Roswell city, NM",NM
35005,30701,Chaves County,"Roswell city, NM",NM
35019,30702,Guadalupe County,"Santa Rosa city, NM",NM
35011,30702,DeBaca County,"Santa Rosa city, NM",NM
35025,30801,Lea County,"Hobbs city, NM",NM
48501,30801,Yoakum County,"Hobbs city, NM",NM
48445,30801,Terry County,"Hobbs city, NM",NM
48165,30801,Gaines County,"Hobbs city, NM",NM
48079,30802,Cochran County,"Lubbock city, TX",TX
48169,30802,Garza County,"Lubbock city, TX",TX
48219,30802,Hockley County,"Lubbock city, TX",TX
48305,30802,Lynn County,"Lubbock city, TX",TX
48303,30802,Lubbock County,"Lubbock city, TX",TX
48107,30802,Crosby County,"Lubbock city, TX",TX
35009,30901,Curry County,"Clovis city, NM",NM
48369,30901,Parmer County,"Clovis city, NM",NM
35041,30901,Roosevelt County,"Clovis city, NM",NM
48279,30902,Lamb County,"Littlefield city, TX",TX
48017,30902,Bailey County,"Littlefield city, TX",TX
48069,30902,Castro County,"Littlefield city, TX",TX
48011,30903,Armstrong County,"Amarillo city, TX",TX
48375,30903,Potter County,"Amarillo city, TX",TX
48117,30903,Deaf Smith County,"Amarillo city, TX",TX
48381,30903,Randall County,"Amarillo city, TX",TX
48359,30903,Oldham County,"Amarillo city, TX",TX
48211,30904,Hemphill County,"Pampa city, TX",TX
48393,30904,Roberts County,"Pampa city, TX",TX
48233,30904,Hutchinson County,"Pampa city, TX",TX
48065,30904,Carson County,"Pampa city, TX",TX
48179,30904,Gray County,"Pampa city, TX",TX
48087,30905,Collingsworth County,"Wellington city, TX",TX
48483,30905,Wheeler County,"Wellington city, TX",TX
48191,30906,Hall County,"Memphis city, TX",TX
48129,30906,Donley County,"Memphis city, TX",TX
48045,30906,Briscoe County,"Memphis city, TX",TX
48345,30907,Motley County,"Matador town, TX",TX
48153,30908,Floyd County,"Plainview city, TX",TX
48189,30908,Hale County,"Plainview city, TX",TX
48437,30908,Swisher County,"Plainview city, TX",TX
20075,31001,Hamilton County,"Garden City city, KS",KS
20093,31001,Kearny County,"Garden City city, KS",KS
20055,31001,Finney County,"Garden City city, KS",KS
20081,31001,Haskell County,"Garden City city, KS",KS
20187,31002,Stanton County,"Ulysses city, KS",KS
20189,31002,Stevens County,"Ulysses city, KS",KS
20067,31002,Grant County,"Ulysses city, KS",KS
20071,31003,Greeley County,"Scott City city, KS",KS
20203,31003,Wichita County,"Scott City city, KS",KS
20171,31003,Scott County,"Scott City city, KS",KS
20175,31004,Seward County,"Liberal city, KS",KS
40007,31004,Beaver County,"Liberal city, KS",KS
20119,31004,Meade County,"Liberal city, KS",KS
48295,31005,Lipscomb County,"Perryton city, TX",TX
48357,31005,Ochiltree County,"Perryton city, TX",TX
48195,31005,Hansford County,"Perryton city, TX",TX
40139,31006,Texas County,"Guymon city, OK",OK
40025,31006,Cimarron County,"Guymon city, OK",OK
48421,31006,Sherman County,"Guymon city, OK",OK
20129,31006,Morton County,"Guymon city, OK",OK
48111,31007,Dallam County,"Dumas city, TX",TX
48341,31007,Moore County,"Dumas city, TX",TX
48205,31007,Hartley County,"Dumas city, TX",TX
48285,31101,Lavaca County,"Victoria city, TX",TX
48469,31101,Victoria County,"Victoria city, TX",TX
48239,31101,Jackson County,"Victoria city, TX",TX
48175,31101,Goliad County,"Victoria city, TX",TX
48123,31101,DeWitt County,"Victoria city, TX",TX
48057,31101,Calhoun County,"Victoria city, TX",TX
48089,31102,Colorado County,"La Grange city, TX",TX
48149,31102,Fayette County,"La Grange city, TX",TX
48177,31103,Gonzales County,"Gonzales city, TX",TX
48287,31201,Lee County,"Austin city, TX",TX
48021,31201,Bastrop County,"Austin city, TX",TX
48055,31201,Caldwell County,"Austin city, TX",TX
48491,31201,Williamson County,"Austin city, TX",TX
48453,31201,Travis County,"Austin city, TX",TX
48331,31201,Milam County,"Austin city, TX",TX
48209,31201,Hays County,"Austin city, TX",TX
48031,31201,Blanco County,"Austin city, TX",TX
48053,31202,Burnet County,"Marble Falls city, TX",TX
48299,31202,Llano County,"Marble Falls city, TX",TX
48311,31301,McMullen County,"San Antonio city, TX",TX
48013,31301,Atascosa County,"San Antonio city, TX",TX
48259,31301,Kendall County,"San Antonio city, TX",TX
48029,31301,Bexar County,"San Antonio city, TX",TX
48019,31301,Bandera County,"San Antonio city, TX",TX
48091,31301,Comal County,"San Antonio city, TX",TX
48325,31301,Medina County,"San Antonio city, TX",TX
48187,31301,Guadalupe County,"San Antonio city, TX",TX
48493,31301,Wilson County,"San Antonio city, TX",TX
48297,31301,Live Oak County,"San Antonio city, TX",TX
48025,31302,Bee County,"Beeville city, TX",TX
48255,31302,Karnes County,"Beeville city, TX",TX
48265,31303,Kerr County,"Kerrville city, TX",TX
48171,31303,Gillespie County,"Kerrville city, TX",TX
48319,31304,Mason County,"Mason city, TX",TX
48329,31401,Midland County,"Odessa city, TX",TX
48135,31401,Ector County,"Odessa city, TX",TX
48317,31401,Martin County,"Odessa city, TX",TX
48103,31401,Crane County,"Odessa city, TX",TX
48461,31401,Upton County,"Odessa city, TX",TX
48003,31401,Andrews County,"Odessa city, TX",TX
48389,31402,Reeves County,"Pecos city, TX",TX
48301,31402,Loving County,"Pecos city, TX",TX
48475,31402,Ward County,"Pecos city, TX",TX
48495,31402,Winkler County,"Pecos city, TX",TX
48371,31403,Pecos County,"Fort Stockton city, TX",TX
48105,31403,Crockett County,"Fort Stockton city, TX",TX
48243,31404,Jeff Davis County,"Alpine city, TX",TX
48043,31404,Brewster County,"Alpine city, TX",TX
48377,31404,Presidio County,"Alpine city, TX",TX
48127,31501,Dimmit County,"Crystal City city, TX",TX
48507,31501,Zavala County,"Crystal City city, TX",TX
48163,31502,Frio County,"Pearsall city, TX",TX
48283,31502,La Salle County,"Pearsall city, TX",TX
48247,31503,Jim Hogg County,"Laredo city, TX",TX
48505,31503,Zapata County,"Laredo city, TX",TX
48479,31503,Webb County,"Laredo city, TX",TX
48489,31600,Willacy County,"Brownsville city, TX",TX
48215,31600,Hidalgo County,"Brownsville city, TX",TX
48427,31600,Starr County,"Brownsville city, TX",TX
48061,31600,Cameron County,"Brownsville city, TX",TX
48007,31700,Aransas County,"Corpus Christi city, TX",TX
48391,31700,Refugio County,"Corpus Christi city, TX",TX
48047,31700,Brooks County,"Corpus Christi city, TX",TX
48249,31700,Jim Wells County,"Corpus Christi city, TX",TX
48131,31700,Duval County,"Corpus Christi city, TX",TX
48355,31700,Nueces County,"Corpus Christi city, TX",TX
48261,31700,Kenedy County,"Corpus Christi city, TX",TX
48409,31700,San Patricio County,"Corpus Christi city, TX",TX
48273,31700,Kleberg County,"Corpus Christi city, TX",TX
48395,31800,Robertson County,"Bryan city, TX",TX
48185,31800,Grimes County,"Bryan city, TX",TX
48041,31800,Brazos County,"Bryan city, TX",TX
48051,31800,Burleson County,"Bryan city, TX",TX
48039,31900,Brazoria County,"Lake Jackson city, TX",TX
48321,31900,Matagorda County,"Lake Jackson city, TX",TX
48481,31900,Wharton County,"Lake Jackson city, TX",TX
48339,32000,Montgomery County,"Houston city, TX",TX
48015,32000,Austin County,"Houston city, TX",TX
48157,32000,Fort Bend County,"Houston city, TX",TX
48477,32000,Washington County,"Houston city, TX",TX
48291,32000,Liberty County,"Houston city, TX",TX
48201,32000,Harris County,"Houston city, TX",TX
48407,32000,San Jacinto County,"Houston city, TX",TX
48473,32000,Waller County,"Houston city, TX",TX
48071,32000,Chambers County,"Houston city, TX",TX
48167,32000,Galveston County,"Houston city, TX",TX
48241,32100,Jasper County,"Beaumont city, TX",TX
48245,32100,Jefferson County,"Beaumont city, TX",TX
48361,32100,Orange County,"Beaumont city, TX",TX
48199,32100,Hardin County,"Beaumont city, TX",TX
48373,32100,Polk County,"Beaumont city, TX",TX
48457,32100,Tyler County,"Beaumont city, TX",TX
48351,32100,Newton County,"Beaumont city, TX",TX
48471,32201,Walker County,"Lufkin city, TX",TX
48225,32201,Houston County,"Lufkin city, TX",TX
48455,32201,Trinity County,"Lufkin city, TX",TX
48313,32201,Madison County,"Lufkin city, TX",TX
48005,32201,Angelina County,"Lufkin city, TX",TX
48405,32202,San Augustine County,"Nacogdoches city, TX",TX
48419,32202,Shelby County,"Nacogdoches city, TX",TX
48347,32202,Nacogdoches County,"Nacogdoches city, TX",TX
48403,32202,Sabine County,"Nacogdoches city, TX",TX
48081,32301,Coke County,"San Angelo city, TX",TX
48413,32301,Schleicher County,"San Angelo city, TX",TX
48431,32301,Sterling County,"San Angelo city, TX",TX
48451,32301,Tom Green County,"San Angelo city, TX",TX
48235,32301,Irion County,"San Angelo city, TX",TX
48095,32302,Concho County,"Brady city, TX",TX
48307,32302,McCulloch County,"Brady city, TX",TX
48399,32302,Runnels County,"Brady city, TX",TX
48327,32303,Menard County,"Junction city, TX",TX
48267,32303,Kimble County,"Junction city, TX",TX
48137,32304,Edwards County,"Uvalde city, TX",TX
48385,32304,Real County,"Uvalde city, TX",TX
48463,32304,Uvalde County,"Uvalde city, TX",TX
48435,32304,Sutton County,"Uvalde city, TX",TX
48465,32305,Val Verde County,"Del Rio city, TX",TX
48271,32305,Kinney County,"Del Rio city, TX",TX
48443,32305,Terrell County,"Del Rio city, TX",TX
48323,32306,Maverick County,"Eagle Pass city, TX",TX
48173,32401,Glasscock County,"Big Spring city, TX",TX
48115,32401,Dawson County,"Big Spring city, TX",TX
48383,32401,Reagan County,"Big Spring city, TX",TX
48227,32401,Howard County,"Big Spring city, TX",TX
48033,32401,Borden County,"Big Spring city, TX",TX
48353,32402,Nolan County,"Sweetwater city, TX",TX
48151,32402,Fisher County,"Sweetwater city, TX",TX
48415,32403,Scurry County,"Snyder city, TX",TX
48263,32403,Kent County,"Snyder city, TX",TX
48335,32403,Mitchell County,"Snyder city, TX",TX
48133,32501,Eastland County,"Abilene city, TX",TX
48253,32501,Jones County,"Abilene city, TX",TX
48429,32501,Stephens County,"Abilene city, TX",TX
48417,32501,Shackelford County,"Abilene city, TX",TX
48441,32501,Taylor County,"Abilene city, TX",TX
48059,32501,Callahan County,"Abilene city, TX",TX
48075,32502,Childress County,"Childress city, TX",TX
48101,32502,Cottle County,"Childress city, TX",TX
48207,32503,Haskell County,"Stamford city, TX",TX
48275,32503,Knox County,"Stamford city, TX",TX
48125,32503,Dickens County,"Stamford city, TX",TX
48269,32503,King County,"Stamford city, TX",TX
48433,32503,Stonewall County,"Stamford city, TX",TX
48077,32601,Clay County,"Wichita Falls city, TX",TX
48485,32601,Wichita County,"Wichita Falls city, TX",TX
48009,32601,Archer County,"Wichita Falls city, TX",TX
48503,32602,Young County,"Graham city, TX",TX
48447,32602,Throckmorton County,"Graham city, TX",TX
48237,32602,Jack County,"Graham city, TX",TX
48023,32603,Baylor County,"Seymour city, TX",TX
48155,32604,Foard County,"Vernon city, TX",TX
48487,32604,Wilbarger County,"Vernon city, TX",TX
48197,32604,Hardeman County,"Vernon city, TX",TX
48411,32701,San Saba County,"Brownwood city, TX",TX
48333,32701,Mills County,"Brownwood city, TX",TX
48049,32701,Brown County,"Brownwood city, TX",TX
48083,32701,Coleman County,"Brownwood city, TX",TX
48143,32702,Erath County,"Stephenville city, TX",TX
48193,32702,Hamilton County,"Stephenville city, TX",TX
48093,32702,Comanche County,"Stephenville city, TX",TX
48217,32801,Hill County,"Waco city, TX",TX
48145,32801,Falls County,"Waco city, TX",TX
48309,32801,McLennan County,"Waco city, TX",TX
48035,32801,Bosque County,"Waco city, TX",TX
48349,32802,Navarro County,"Corsicana city, TX",TX
48293,32802,Limestone County,"Corsicana city, TX",TX
48161,32802,Freestone County,"Corsicana city, TX",TX
48289,32802,Leon County,"Corsicana city, TX",TX
48099,32900,Coryell County,"Killeen city, TX",TX
48281,32900,Lampasas County,"Killeen city, TX",TX
48027,32900,Bell County,"Killeen city, TX",TX
48251,33000,Johnson County,"Fort Worth city, TX",TX
48221,33000,Hood County,"Fort Worth city, TX",TX
48425,33000,Somervell County,"Fort Worth city, TX",TX
48497,33000,Wise County,"Fort Worth city, TX",TX
48337,33000,Montague County,"Fort Worth city, TX",TX
48363,33000,Palo Pinto County,"Fort Worth city, TX",TX
48367,33000,Parker County,"Fort Worth city, TX",TX
48439,33000,Tarrant County,"Fort Worth city, TX",TX
48139,33100,Ellis County,"Dallas city, TX",TX
48121,33100,Denton County,"Dallas city, TX",TX
48097,33100,Cooke County,"Dallas city, TX",TX
48397,33100,Rockwall County,"Dallas city, TX",TX
48085,33100,Collin County,"Dallas city, TX",TX
48113,33100,Dallas County,"Dallas city, TX",TX
48257,33100,Kaufman County,"Dallas city, TX",TX
48119,33200,Delta County,"Paris city, TX",TX
48387,33200,Red River County,"Paris city, TX",TX
48277,33200,Lamar County,"Paris city, TX",TX
48223,33200,Hopkins County,"Paris city, TX",TX
48379,33200,Rains County,"Paris city, TX",TX
48231,33200,Hunt County,"Paris city, TX",TX
48213,33300,Henderson County,"Tyler city, TX",TX
48423,33300,Smith County,"Tyler city, TX",TX
48499,33300,Wood County,"Tyler city, TX",TX
48467,33300,Van Zandt County,"Tyler city, TX",TX
48001,33300,Anderson County,"Tyler city, TX",TX
48073,33300,Cherokee County,"Tyler city, TX",TX
48183,33400,Gregg County,"Longview city, TX",TX
48203,33400,Harrison County,"Longview city, TX",TX
48365,33400,Panola County,"Longview city, TX",TX
48315,33400,Marion County,"Longview city, TX",TX
48401,33400,Rusk County,"Longview city, TX",TX
48459,33400,Upshur County,"Longview city, TX",TX
48067,33500,Cass County,"Texarkana city, TX",TX
48449,33500,Titus County,"Texarkana city, TX",TX
48037,33500,Bowie County,"Texarkana city, TX",TX
48343,33500,Morris County,"Texarkana city, TX",TX
48063,33500,Camp County,"Texarkana city, TX",TX
5081,33500,Little River County,"Texarkana city, TX",TX
5091,33500,Miller County,"Texarkana city, TX",TX
48159,33500,Franklin County,"Texarkana city, TX",TX
40031,33601,Comanche County,"Lawton city, OK",OK
40137,33601,Stephens County,"Lawton city, OK",OK
40067,33601,Jefferson County,"Lawton city, OK",OK
40033,33601,Cotton County,"Lawton city, OK",OK
40055,33602,Greer County,"Altus city, OK",OK
40075,33602,Kiowa County,"Altus city, OK",OK
40057,33602,Harmon County,"Altus city, OK",OK
40065,33602,Jackson County,"Altus city, OK",OK
40141,33603,Tillman County,"Frederick city, OK",OK
40069,33700,Johnston County,"Ardmore city, OK",OK
40085,33700,Love County,"Ardmore city, OK",OK
40099,33700,Murray County,"Ardmore city, OK",OK
40095,33700,Marshall County,"Ardmore city, OK",OK
40049,33700,Garvin County,"Ardmore city, OK",OK
40019,33700,Carter County,"Ardmore city, OK",OK
40009,33801,Beckham County,"Elk City city, OK",OK
40039,33801,Custer County,"Elk City city, OK",OK
40129,33801,Roger Mills County,"Elk City city, OK",OK
40149,33801,Washita County,"Elk City city, OK",OK
40051,33802,Grady County,"Chickasha city, OK",OK
40015,33802,Caddo County,"Chickasha city, OK",OK
40133,33803,Seminole County,"Oklahoma City city, OK",OK
40087,33803,McClain County,"Oklahoma City city, OK",OK
40081,33803,Lincoln County,"Oklahoma City city, OK",OK
40073,33803,Kingfisher County,"Oklahoma City city, OK",OK
40109,33803,Oklahoma County,"Oklahoma City city, OK",OK
40017,33803,Canadian County,"Oklahoma City city, OK",OK
40083,33803,Logan County,"Oklahoma City city, OK",OK
40027,33803,Cleveland County,"Oklahoma City city, OK",OK
40125,33803,Pottawatomie County,"Oklahoma City city, OK",OK
40029,33901,Coal County,"Ada city, OK",OK
40123,33901,Pontotoc County,"Ada city, OK",OK
40005,33901,Atoka County,"Ada city, OK",OK
40063,33901,Hughes County,"Ada city, OK",OK
48147,33902,Fannin County,"Sherman city, TX",TX
40013,33902,Bryan County,"Sherman city, TX",TX
48181,33902,Grayson County,"Sherman city, TX",TX
5109,34001,Pike County,"Hot Springs city, AR",AR
5061,34001,Howard County,"Hot Springs city, AR",AR
5059,34001,Hot Spring County,"Hot Springs city, AR",AR
5057,34001,Hempstead County,"Hot Springs city, AR",AR
5099,34001,Nevada County,"Hot Springs city, AR",AR
5051,34001,Garland County,"Hot Springs city, AR",AR
5019,34001,Clark County,"Hot Springs city, AR",AR
5097,34001,Montgomery County,"Hot Springs city, AR",AR
5113,34002,Polk County,"Idabel city, OK",OK
5133,34002,Sevier County,"Idabel city, OK",OK
40023,34002,Choctaw County,"Idabel city, OK",OK
40089,34002,McCurtain County,"Idabel city, OK",OK
40127,34002,Pushmataha County,"Idabel city, OK",OK
2013,34101,Aleutians East Borough,"Sand Point city, AK",AK
2020,34102,Anchorage Borough,"Anchorage city, AK",AK
2122,34102,Kenai Peninsula Borough,"Anchorage city, AK",AK
2170,34102,Matanuska-Susitna Borough,"Anchorage city, AK",AK
2261,34103,Valdez-Cordova Census Area,"Anchorage city, AK",AK
2060,34104,Bristol Bay Borough,"King Salmon CDP, AK",AK
2188,34105,Northwest Arctic Borough,"Kotzebue city, AK",AK
2180,34106,Nome Census Area,"Nome city, AK",AK
2070,34107,Dillingham Census Area,"Dillingham city, AK",AK
2164,34107,Lake and Peninsula Borough,"Dillingham city, AK",AK
2150,34108,Kodiak Island Borough,"Kodiak city, AK",AK
2100,34109,Haines Borough,"Juneau city, AK",AK
2231,34109,Skagway-Yakutat-Angoon Census Area,"Juneau city, AK",AK
2110,34109,Juneau Borough,"Juneau city, AK",AK
2220,34110,Sitka Borough,"Sitka city, AK",AK
2280,34110,Wrangell-Petersburg Census Area,"Sitka city, AK",AK
2201,34111,Prince of Wales-Outer Ketchikan Census A,"Ketchikan city, AK",AK
2130,34111,Ketchikan Gateway Borough,"Ketchikan city, AK",AK
2270,34112,Wade Hampton Census Area,"Bethel city, AK",AK
2050,34112,Bethel Census Area,"Bethel city, AK",AK
2185,34113,North Slope Borough,"Barrow city, AK",AK
2016,34114,Aleutians West Census Area,"Adak Station CDP, AK",AK
2090,34115,Fairbanks North Star Borough,"Fairbanks city, AK",AK
2240,34115,Southeast Fairbanks Census Area,"Fairbanks city, AK",AK
2290,34115,Yukon-Koyukuk Census Area,"Fairbanks city, AK",AK
30041,34201,Hill County,"Havre city, MT",MT
30005,34201,Blaine County,"Havre city, MT",MT
30051,34201,Liberty County,"Havre city, MT",MT
30073,34202,Pondera County,"Cut Bank city, MT",MT
30035,34202,Glacier County,"Cut Bank city, MT",MT
30101,34202,Toole County,"Cut Bank city, MT",MT
30013,34203,Cascade County,"Great Falls city, MT",MT
30099,34203,Teton County,"Great Falls city, MT",MT
30045,34203,Judith Basin County,"Great Falls city, MT",MT
30015,34203,Chouteau County,"Great Falls city, MT",MT
30027,34204,Fergus County,"Lewistown city, MT",MT
30069,34204,Petroleum County,"Lewistown city, MT",MT
56029,34301,Park County,"Cody city, WY",WY
56003,34301,Big Horn County,"Cody city, WY",WY
56017,34302,Hot Springs County,"Worland city, WY",WY
56043,34302,Washakie County,"Worland city, WY",WY
56013,34303,Fremont County,"Riverton city, WY",WY
56019,34304,Johnson County,"Sheridan city, WY",WY
30003,34304,Big Horn County,"Sheridan city, WY",WY
56033,34304,Sheridan County,"Sheridan city, WY",WY
30017,34305,Custer County,"Miles City city, MT",MT
30079,34305,Prairie County,"Miles City city, MT",MT
30033,34306,Garfield County,"Jordan town, MT",MT
30103,34307,Treasure County,"Colstrip CDP, MT",MT
30087,34307,Rosebud County,"Colstrip CDP, MT",MT
30075,34307,Powder River County,"Colstrip CDP, MT",MT
30009,34308,Carbon County,"Billings city, MT",MT
30037,34308,Golden Valley County,"Billings city, MT",MT
30065,34308,Musselshell County,"Billings city, MT",MT
30095,34308,Stillwater County,"Billings city, MT",MT
30111,34308,Yellowstone County,"Billings city, MT",MT
30059,34309,Meagher County,"Harlowton city, MT",MT
30107,34309,Wheatland County,"Harlowton city, MT",MT
30001,34401,Beaverhead County,"Butte-Silver Bow (remainde, MT",MT
30057,34402,Madison County,"Bozeman city, MT",MT
30067,34402,Park County,"Bozeman city, MT",MT
30097,34402,Sweet Grass County,"Bozeman city, MT",MT
30031,34402,Gallatin County,"Bozeman city, MT",MT
30113,34402,Yellowstone National Park,"Bozeman city, MT",MT
30049,34403,Lewis and Clark County,"Butte-Silver Bow (remainde, MT",MT
30043,34403,Jefferson County,"Butte-Silver Bow (remainde, MT",MT
30007,34403,Broadwater County,"Butte-Silver Bow (remainde, MT",MT
30023,34404,Deer Lodge County,"Butte-Silver Bow (remainde, MT",MT
30077,34404,Powell County,"Butte-Silver Bow (remainde, MT",MT
30093,34404,Silver Bow County,"Butte-Silver Bow (remainde, MT",MT
30039,34404,Granite County,"Butte-Silver Bow (remainde, MT",MT
16021,34501,Boundary County,"Bonners Ferry city, ID",ID
30053,34502,Lincoln County,"Libby city, MT",MT
30047,34503,Lake County,"Kalispell city, MT",MT
30089,34503,Sanders County,"Kalispell city, MT",MT
30029,34503,Flathead County,"Kalispell city, MT",MT
30063,34504,Missoula County,"Missoula city, MT",MT
30061,34504,Mineral County,"Missoula city, MT",MT
30081,34504,Ravalli County,"Missoula city, MT",MT
56005,34601,Campbell County,"Gillette city, WY",WY
56011,34601,Crook County,"Gillette city, WY",WY
56045,34601,Weston County,"Gillette city, WY",WY
56007,34602,Carbon County,"Rawlins city, WY",WY
56009,34603,Converse County,"Casper city, WY",WY
56025,34603,Natrona County,"Casper city, WY",WY
56027,34604,Niobrara County,"Lusk town, WY",WY
15003,34701,Honolulu County,"Honolulu CDP, HI",HI
15007,34702,Kauai County,"Kapaa CDP, HI",HI
15009,34703,Maui County,"Kahului CDP, HI",HI
15005,34703,Kalawao County,"Kahului CDP, HI",HI
35033,34801,Mora County,"Las Vegas city, NM",NM
35007,34801,Colfax County,"Las Vegas city, NM",NM
35047,34801,San Miguel County,"Las Vegas city, NM",NM
35028,34802,Los Alamos County,"Santa Fe city, NM",NM
35049,34802,Santa Fe County,"Santa Fe city, NM",NM
35055,34802,Taos County,"Santa Fe city, NM",NM
35039,34802,Rio Arriba County,"Santa Fe city, NM",NM
35037,34803,Quay County,"Tucumcari city, NM",NM
35021,34803,Harding County,"Tucumcari city, NM",NM
35059,34804,Union County,"Clayton town, NM",NM
8079,34805,Mineral County,"Alamosa city, CO",CO
8109,34805,Saguache County,"Alamosa city, CO",CO
8105,34805,Rio Grande County,"Alamosa city, CO",CO
8023,34805,Costilla County,"Alamosa city, CO",CO
8003,34805,Alamosa County,"Alamosa city, CO",CO
8021,34805,Conejos County,"Alamosa city, CO",CO
35006,34901,Cibola County,"Albuquerque city, NM",NM
35043,34901,Sandoval County,"Albuquerque city, NM",NM
35001,34901,Bernalillo County,"Albuquerque city, NM",NM
35057,34901,Torrance County,"Albuquerque city, NM",NM
35061,34901,Valencia County,"Albuquerque city, NM",NM
35003,34902,Catron County,"Socorro city, NM",NM
35053,34902,Socorro County,"Socorro city, NM",NM
4013,35001,Maricopa County,"Phoenix city, AZ",AZ
4021,35001,Pinal County,"Phoenix city, AZ",AZ
4007,35001,Gila County,"Phoenix city, AZ",AZ
4009,35002,Graham County,"Safford city, AZ",AZ
4011,35002,Greenlee County,"Safford city, AZ",AZ
4019,35100,Pima County,"Tucson city, AZ",AZ
4003,35100,Cochise County,"Tucson city, AZ",AZ
4023,35100,Santa Cruz County,"Tucson city, AZ",AZ
8077,35201,Mesa County,"Grand Junction city, CO",CO
8085,35201,Montrose County,"Grand Junction city, CO",CO
8029,35201,Delta County,"Grand Junction city, CO",CO
8113,35201,San Miguel County,"Grand Junction city, CO",CO
8091,35201,Ouray County,"Grand Junction city, CO",CO
8053,35202,Hinsdale County,"Gunnison city, CO",CO
8051,35202,Gunnison County,"Gunnison city, CO",CO
8007,35300,Archuleta County,"Farmington city, NM",NM
35045,35300,San Juan County,"Farmington city, NM",NM
